kanji,onyomi,onyomi_all,kunyomi_all,onyomi_in_use,kunyomi_in_use,observed_readings,meaning,components,radical,non_radical_part,radical_cd,radical_strokes,non_radical_strokes,total_strokes,pinyin,pinyin_tone,pinyin_initial,pinyin_final,pinyin_tone_num,nasal_coda,is_entering_tone,entering_coda,word_count,sample_words,mc_initial,mc_initial_cat,mc_voicing,mc_rhyme,mc_rhyme_cat,mc_grade,mc_openness,mc_tone,mc_is_entering,mc_entering_coda,mc_readings_json,mc_reading_count,mc_reading_source,mc_reading_types,mc_goon_primary,mc_kanon_primary,mc_divergent
乱,ラン,ラン,みだ・れる|みだ・す,ラン,,らんぼう,◆平穏でなくなる、均衡が失われ不安定になる、秩序がなくなる、ごちゃごちゃする、同「𢿢」◆ばらばらになる、脈絡(ミャクラク)がなくなる、訳が分からなくなる◆縺(もつ)れる、絡(から)み合う◆(乱れているものを)秩序ある状態にする、治(おさ)める、ごちゃごちゃしているものをすっきりさせる、同「𤔔」◆楽曲の纏(まと)めとなる最後の一章節,ノ丿十千口古舌Ｌ乚乙乱,乙,舌,15,1,6,7,luan,luan4,l,uan4,4,-n,0,none,1,"[{""word"": ""乱暴"", ""kana"": ""らんぼう""}]",,,,,,,,,0,,,0,,,,,0
乳,ジュ,ジュ|ニュウ,ちち|ち,ニュウ,,ぎゅうにゅう,◆生まれたばかりの子を育てるために母親の体から分泌される液体、ミルクmilk、またそれに似た白くやや粘性のある液体、同「奶」「嬭」◆(母乳を必要とする)生まれたばかりの、幼い、小さい◆(乳状の)白い液体◆「乳房(ニュウボウ、ちぶさ)」「乳頭(ニュウトウ、ちくび)」の略、またそれに似た形のもの,ノ丿ツ⺍爪爫爫子孚Ｌ乚乳,乙,孚,15,1,7,8,ru,ru3,r,u3,3,none,0,none,1,"[{""word"": ""牛乳"", ""kana"": ""ぎゅうにゅう""}]",日,齒,次濁,虞,遇,,,上,0,,"[{""initial"": ""日"", ""initial_category"": ""齒"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""虞"", ""rhyme_category"": ""遇"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""日"", ""rhyme"": ""虞"", ""tone"": ""上"", ""grade"": null, ""openness"": null}","{""initial"": ""日"", ""rhyme"": ""虞"", ""tone"": ""上"", ""grade"": null, ""openness"": null}",1
乾,カン,カン|ケン|ゲン,かわ・く|かわ・かす|ほ・す|いぬい,,かわ・く|かわ・かす,かわく,◆いぬい、八卦(ハッカ、「乾・兌・離・震・巽・坎・艮・坤」)の一つ、方角は戌亥(いぬい、北西)、天・太陽・君(君主)・父・男性など強く盛んなものを象徴する ◆太陽が高く昇る◆(高く昇った太陽の)日差しに当たって水分が蒸発する、同簡「干」,十日早２𠦝ノ丿一𠂉乙乞乾,乙,10乾-乙,15,1,10,11,qian,qian2,q,ian2,2,-n,0,none,1,"[{""word"": ""乾く"", ""kana"": ""かわく""}]",見,牙,全清,寒,山,,開,平,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""寒"", ""rhyme_category"": ""山"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
予,ヨ,ヨ,あらかじ・め|かね・て,ヨ,,てんきよほう|よしゅう|よてい|よやく,◆我(われ)、自分を指す語、同「余」「吾」「我」◆与える、授ける、「賜予(シヨ)」◆前もって、同「豫」「預」◆余裕があるさま、ゆとりがあるさま、「猶予(ユウヨ)」,マ龴フ乛亅𠄐予,亅,,16,1,3,4,yu,yu3,y,u3,3,none,0,none,4,"[{""word"": ""天気予報"", ""kana"": ""てんきよほう""}, {""word"": ""予習"", ""kana"": ""よしゅう""}, {""word"": ""予定"", ""kana"": ""よてい""}, {""word"": ""予約"", ""kana"": ""よやく""}]",以,喉,次濁,魚,遇,,,平,0,,"[{""initial"": ""以"", ""initial_category"": ""喉"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""魚"", ""rhyme_category"": ""遇"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""以"", ""initial_category"": ""喉"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""魚"", ""rhyme_category"": ""遇"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
争,ソウ,ソウ|ショウ,あらそ・う|いか・で|いか・でか,ソウ,,きょうそう|せんそう,◆互いに自分の方へ取り合う、奪い合う、戦う◆言い合い優劣・正否を競う、議論する、同「訟」「諍」◆諌(いさ)める、非や過ちを正すよう意見する、同「諫」「諍」◆いか・で、いか・でか、どうして～,ク𠂊ヨ亅争,亅,,16,1,5,6,zheng,zheng1,zh,eng1,1,-ng,0,none,2,"[{""word"": ""競争"", ""kana"": ""きょうそう""}, {""word"": ""戦争"", ""kana"": ""せんそう""}]",莊,齒,全清,耕,梗,,開,平,0,,"[{""initial"": ""莊"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""耕"", ""rhyme_category"": ""梗"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""莊"", ""rhyme"": ""耕"", ""tone"": ""平"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""莊"", ""rhyme"": ""耕"", ""tone"": ""平"", ""grade"": null, ""openness"": ""開""}",1
事,シ,シ|ジ|ズ,こと,シ|ジ,こと,かじ|こうじ|こと|しごと|しょくじ|じこ|じこう|じむしょ|じんじ|だいじ|へんじ|ようじ|りょうじかん,◆こと、動作・現象・状態など形のないものを指す語、形のあるものは「物」、「事情(ジジョウ、ことの様子)」「無事(ブジ、何事もないさま)」◆職(ショク)、仕事や役割、業務や役目、「【說文解字:史部:事】職也」◆仕える、仕えて仕事や役目を果たす,一口ヨ亅事,亅,,16,1,7,8,shi,shi4,sh,i4,4,none,1,-k,14,"[{""word"": ""仕事"", ""kana"": ""しごと""}, {""word"": ""火事"", ""kana"": ""かじ""}, {""word"": ""家事"", ""kana"": ""かじ""}, {""word"": ""工事"", ""kana"": ""こうじ""}, {""word"": ""事"", ""kana"": ""こと""}, {""word"": ""事故"", ""kana"": ""じこ""}, {""word"": ""事項"", ""kana"": ""じこう""}, {""word"": ""事務所"", ""kana"": ""じむしょ""}, {""word"": ""食事"", ""kana"": ""しょくじ""}, {""word"": ""人事"", ""kana"": ""じんじ""}]",莊,齒,全清,之,止,,,去,0,,"[{""initial"": ""莊"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""崇"", ""initial_category"": ""齒"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",2,gy,"[""通用"", ""呉/漢異""]","{""initial"": ""崇"", ""rhyme"": ""之"", ""tone"": ""去"", ""grade"": null, ""openness"": null}","{""initial"": ""崇"", ""rhyme"": ""之"", ""tone"": ""去"", ""grade"": null, ""openness"": null}",1
二,ジ,ジ|ニ,ふた|ふた・つ,,ふた|ふた・つ,はたち|はつか|ふたつ|ふたり|ふつか,◆数の名、(数の)一の次の数 ◆(二つに)分ける、分けて別々にする、対(ツイ、二つで一組になるもの)になる◆に、部首名¶別「𠄞」,二,二,,21,2,0,2,er,er4,,er4,4,none,0,none,5,"[{""word"": ""二十歳"", ""kana"": ""はたち""}, {""word"": ""二十日"", ""kana"": ""はつか""}, {""word"": ""二つ"", ""kana"": ""ふたつ""}, {""word"": ""二人"", ""kana"": ""ふたり""}, {""word"": ""二日"", ""kana"": ""ふつか""}]",日,齒,次濁,脂,止,,開,去,0,,"[{""initial"": ""日"", ""initial_category"": ""齒"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""脂"", ""rhyme_category"": ""止"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""日"", ""rhyme"": ""脂"", ""tone"": ""去"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""日"", ""rhyme"": ""脂"", ""tone"": ""去"", ""grade"": null, ""openness"": ""開""}",1
五,ゴ,ゴ,いつ|いつ・つ,ゴ,いつ|いつ・つ,いつか|いつつ|うるさい|しちごさん,◆数の名、五番目の数、真ん中の数 ◆五人を一組とした軍隊の編成単位、同「伍」◆工尺譜(コウセキフ、コウシャクフ、楽譜の表記法の一つ)で「ラ」の音を表す ,ユ𫝀五,二,,21,2,2,4,wu,wu3,w,u3,3,none,0,none,4,"[{""word"": ""五日"", ""kana"": ""いつか""}, {""word"": ""五つ"", ""kana"": ""いつつ""}, {""word"": ""煩い/五月蝿い"", ""kana"": ""うるさい""}, {""word"": ""七五三"", ""kana"": ""しちごさん""}]",疑,牙,次濁,模,遇,,,上,0,,"[{""initial"": ""疑"", ""initial_category"": ""牙"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""模"", ""rhyme_category"": ""遇"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
亡,ボウ,ボウ|モウ,ほろ・ぶ|ほろ・びる|ほろ・ぼす|な・い,,な・い,なくなる,◆(そこにいた人が)逃げる、姿を消す、「逃亡(トウボウ)」◆(それまで生きていた人が)死ぬ、「死亡(シボウ)」◆(それまでそこにあったものが衰え弱り小さくなって最後には)無くなる、滅(ほろ)びる、「滅亡(メツボウ)」,亠Ｌ𠃊亡,亠,𠃊,22,2,1,3,wang,wang2,w,ang2,2,-ng,0,none,1,"[{""word"": ""亡くなる"", ""kana"": ""なくなる""}]",明,脣,次濁,陽,宕,,,平,0,,"[{""initial"": ""明"", ""initial_category"": ""脣"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""陽"", ""rhyme_category"": ""宕"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""明"", ""rhyme"": ""陽"", ""tone"": ""平"", ""grade"": null, ""openness"": null}","{""initial"": ""明"", ""rhyme"": ""陽"", ""tone"": ""平"", ""grade"": null, ""openness"": null}",1
交,コウ,コウ|キョウ,か・わす|まじ・わる|ま・ざる,コウ,か・わす,こうかん|こうさてん|こうつう|こうばん,"◆形や状態などが""＋Ｘ""字形(交差する)ような形になるさま、違う方向から進んできたものが一点で出会うさま、交叉(コウサ)するさま、同「䢒」◆互いに行き来し合う、付き合う◆互いに遣(や)り取りする",亠ハメ乂父交,亠,父,22,2,4,6,jiao,jiao1,j,iao1,1,none,0,none,4,"[{""word"": ""交差点"", ""kana"": ""こうさてん""}, {""word"": ""交番"", ""kana"": ""こうばん""}, {""word"": ""交換"", ""kana"": ""こうかん""}, {""word"": ""交通"", ""kana"": ""こうつう""}]",見,牙,全清,肴,效,,,平,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""肴"", ""rhyme_category"": ""效"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
亦,エキ,エキ|ヤク,また,,また,また,◆また、～もまた～、ある物事と別の同様な物事を指す語、「【論語注疏:學而】子曰學而時習之不亦說乎(《注》馬曰子者男子之通稱謂孔子也王曰時者學者以時誦習之誦習以時學無廢業所以爲說懌)[†学び、時には同じことを学び直す、(これも)また悦ばしいことではないだろうか、「說懌」は「悦ばしい、善い」の意†]」◆腋(エキ、わき)、腋の下、腕の付け根の窪(くぼ)んだところ、同「腋」,亠ノ丿Ｉ｜丨亣ハ亦,亠,,22,2,4,6,yi,yi4,y,i4,4,none,1,-k,1,"[{""word"": ""（又/復/亦）"", ""kana"": ""また""}]",以,喉,次濁,清,梗,,開,入,1,ク,"[{""initial"": ""以"", ""initial_category"": ""喉"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""清"", ""rhyme_category"": ""梗"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
人,ジン,ジン|ニン,ひと,ジン|ニン,ひと,おとな|おとなしい|がいこくじん|けんぶつにん|ごしゅじん|さつじん|しゃかいじん|しゅじん|じんこう|じんじ|じんみんげん|にんき|にんぎょう|にんげん|はんにん|ひと|ひとびと|ひとり|ふたり|ろうじん|～じん|～にん,◆霊長目ヒト科ヒト属の生物、ホモ・サピエンスHomo sapiens(「知恵の人」の意)、同「儿」◆自分以外の者、「人我(ジンガ、他人と自分)」◆人の数(かず)を数(かぞ)える語,人,人,,23,2,0,2,ren,ren2,r,en2,2,-n,0,none,22,"[{""word"": ""大人"", ""kana"": ""おとな""}, {""word"": ""外国人"", ""kana"": ""がいこくじん""}, {""word"": ""主人"", ""kana"": ""しゅじん""}, {""word"": ""～人"", ""kana"": ""～じん""}, {""word"": ""～人"", ""kana"": ""～にん""}, {""word"": ""人気"", ""kana"": ""にんき""}, {""word"": ""人間"", ""kana"": ""にんげん""}, {""word"": ""人"", ""kana"": ""ひと""}, {""word"": ""一人"", ""kana"": ""ひとり""}, {""word"": ""二人"", ""kana"": ""ふたり""}]",日,齒,次濁,眞,臻,,開,平,0,,"[{""initial"": ""日"", ""initial_category"": ""齒"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""眞"", ""rhyme_category"": ""臻"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""日"", ""rhyme"": ""眞"", ""tone"": ""平"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""日"", ""rhyme"": ""眞"", ""tone"": ""平"", ""grade"": null, ""openness"": ""開""}",1
今,キン,キン|コン,いま,コン,いま,いま|いますぐ|いまでは|いまでも|いまにも|いままで|きょう|けさ|ことし|こんかい|こんげつ|こんご|こんしゅう|こんど|こんばん|こんや|こん～|ただいま,◆現在、この時(とき)、この時代、現在を挟んで前後に比較的短い時間また月日また時代◆すぐに、間もなく,人𠆢一亼ラ今,人,,23,2,2,4,jin,jin1,j,in1,1,-n,0,none,18,"[{""word"": ""今"", ""kana"": ""いま""}, {""word"": ""今では"", ""kana"": ""いまでは""}, {""word"": ""今まで"", ""kana"": ""いままで""}, {""word"": ""今日"", ""kana"": ""きょう""}, {""word"": ""今朝"", ""kana"": ""けさ""}, {""word"": ""今年"", ""kana"": ""ことし""}, {""word"": ""今月"", ""kana"": ""こんげつ""}, {""word"": ""今週"", ""kana"": ""こんしゅう""}, {""word"": ""今晩"", ""kana"": ""こんばん""}, {""word"": ""ただ今"", ""kana"": ""ただいま""}]",,,,,,,,,0,,,0,,,,,0
介,カイ,カイ|ケ,すけ,カイ,,しょうかい|じこしょうかい,◆画(カク)する、区切る、境(さかい)、境目(さかいめ)、境界(キョウカイ)、同「界」◆～の間(あいだ)、二つのものの間◆両側から挟(はさ)まれる、二つのものの(二人の)間に立つ、仲立(なかだ)ちする、「紹介(ショウカイ、両者の間に立って引き合わせる)」◆人に手を貸し助ける◆殻(から)や甲羅(コウラ)のよう硬いもの、「介胄(カイチュウ、甲冑カッチュウ)」◆硬(かた)いさま、堅(かた)いさま、「耿介(コウカイ、何にも屈せず信念を貫くさま)」◆大きいさま、同「𡗦」◆一つ、一人、人数や個数などの一つ一つを指す語、「一介(イッカイ、一人、一個)」、同「个」◆[日]すけ、官位の名,人𠆢ノ丿Ｉ｜丨介,人,02丌-一,23,2,2,4,jie,jie4,j,ie4,4,none,1,-t,2,"[{""word"": ""自己紹介"", ""kana"": ""じこしょうかい""}, {""word"": ""紹介"", ""kana"": ""しょうかい""}]",見,牙,全清,皆,蟹,,開,去,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""皆"", ""rhyme_category"": ""蟹"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
仕,シ,シ|ジ,つか・える,シ,,しかた|しかたない|しごと|しまう,◆身分の高い人に付き従う、またその用をする◆官職に就く、またその業務や任務を担い行う◆為(な)す、為(な)すべき事,イ亻土士仕,人,士,23,2,3,5,shi,shi4,sh,i4,4,none,1,-k,4,"[{""word"": ""仕事"", ""kana"": ""しごと""}, {""word"": ""仕方"", ""kana"": ""しかた""}, {""word"": ""仕方ない"", ""kana"": ""しかたない""}, {""word"": ""終う/仕舞う"", ""kana"": ""しまう""}]",崇,齒,全濁,之,止,,,上,0,,"[{""initial"": ""崇"", ""initial_category"": ""齒"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""崇"", ""rhyme"": ""之"", ""tone"": ""上"", ""grade"": null, ""openness"": null}","{""initial"": ""崇"", ""rhyme"": ""之"", ""tone"": ""上"", ""grade"": null, ""openness"": null}",1
