kanji,onyomi,onyomi_all,kunyomi_all,onyomi_in_use,kunyomi_in_use,observed_readings,meaning,components,radical,non_radical_part,radical_cd,radical_strokes,non_radical_strokes,total_strokes,pinyin,pinyin_tone,pinyin_initial,pinyin_final,pinyin_tone_num,nasal_coda,is_entering_tone,entering_coda,word_count,sample_words,mc_initial,mc_initial_cat,mc_voicing,mc_rhyme,mc_rhyme_cat,mc_grade,mc_openness,mc_tone,mc_is_entering,mc_entering_coda,mc_readings_json,mc_reading_count,mc_reading_source,mc_reading_types,mc_goon_primary,mc_kanon_primary,mc_divergent
復,フク,フク|ブク,かえ・る|また,フク,また,おうふく|かいふく|ふくしゅう|また,◆来た道と同じ道を辿って帰る、引き返す◆元の位置や状態に戻す、また戻る、同「覆」、同簡「复」◆繰り返す、繰り返される◆問いに対して返答する、指示などに対してその結果を報告する,ノ２イ亻彳一𠂉日ヌ又夊夂复復,彳,复,3v,3,9,12,fu,fu4,f,u4,4,none,1,-k,4,"[{""word"": ""（又/復/亦）"", ""kana"": ""また""}, {""word"": ""復習"", ""kana"": ""ふくしゅう""}, {""word"": ""往復"", ""kana"": ""おうふく""}, {""word"": ""回復"", ""kana"": ""かいふく""}]",並,脣,全濁,尤,流,,,去,0,,"[{""initial"": ""並"", ""initial_category"": ""脣"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""尤"", ""rhyme_category"": ""流"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""並"", ""initial_category"": ""脣"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": ""三"", ""rhyme"": ""東"", ""rhyme_category"": ""通"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",2,gy,"[""呉/漢異"", ""呉/漢異""]","{""initial"": ""並"", ""rhyme"": ""尤"", ""tone"": ""去"", ""grade"": null, ""openness"": null}","{""initial"": ""並"", ""rhyme"": ""尤"", ""tone"": ""去"", ""grade"": null, ""openness"": null}",1
微,ビ,ビ|ミ,かす・か,ミ,,ほほえみ|ほほえむ,◆非常に小さい、はっきり見えないほど小さい、同「𢼸」「𣁋」◆小さくて目立たない◆目立たないようにこっそりと、密(ひそ)かに、同「𧗬」◆身分が低い、「身分が低く目立たない」の意◆僅(わず)か、非常に少ない、また細(こま)かい、また弱い◆10の-6乗 ,ノ２イ亻彳山一Ｌ乚儿兀𡵉一𠂉メヌ又攵𣁋微,彳,𣁋,3v,3,10,13,wei,wei1,w,ei1,1,none,0,none,2,"[{""word"": ""微笑み"", ""kana"": ""ほほえみ""}, {""word"": ""微笑む"", ""kana"": ""ほほえむ""}]",明,脣,次濁,微,止,,,平,0,,"[{""initial"": ""明"", ""initial_category"": ""脣"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""微"", ""rhyme_category"": ""止"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""明"", ""rhyme"": ""微"", ""tone"": ""平"", ""grade"": null, ""openness"": null}","{""initial"": ""明"", ""rhyme"": ""微"", ""tone"": ""平"", ""grade"": null, ""openness"": null}",1
徴,チョウ,チョウ|チ,しるし|しる・す|めす,チョウ|チ,,とくちょう,◆(埋もれていた人物を)召(め)し出す、召し寄せる、(税などを)取り立てる、同「征」◆求める、要求する◆(それまで隠れていたり目に付かないところにあったものが)表に現れる◆事が起こることを予想させる出来事、兆(きざ)し、予兆(ヨチョウ)◆五声(ゴセイ、五音ゴイン、宮キュウ・商ショウ・角カク・徵チ・羽ウ、日本や中国で用いられる音階)の一つ、「ソ」に当たる音 ,ノ２イ亻彳山王ノ丿一𠂉メヌ又攵徴,彳,11徴-彳,3v,3,11,14,zheng,zheng1,zh,eng1,1,-ng,0,none,1,"[{""word"": ""特徴"", ""kana"": ""とくちょう""}]",知,舌,全清,蒸,曾,,開,平,0,,"[{""initial"": ""知"", ""initial_category"": ""舌"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""蒸"", ""rhyme_category"": ""曾"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""知"", ""initial_category"": ""舌"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
德,トク,トク,,,,アルバイト|アレルギー|エネルギー|テーマ,◆生まれながらに備わっている性質、もの本来の性質、本性(ホンショウ)◆本来の行いや考え、人として尊(とうと)び守るべき(進むべき)道、「道徳(ドウトク)」◆自らは人としての道を会得(エトク)し、他人に恩恵(オンケイ)を施(ほどこ)す、「【說文解字注:彳部:德】𦫵也(𦫵當作登辵部曰遷登也此當同之德訓登者…)」「【說文解字注:心部:悳】外得於人内得於己也(…内得於己謂身心所自得也外得於人謂惠澤使人得之也…)」◆恵み、恩恵◆利得(リトク)、儲(もう)け,ノ２イ亻彳十四罒一心𢛳徳德,彳,𢛳,3v,3,12,15,de,de2,d,e2,2,none,1,-k,4,"[{""word"": ""Arbeit（德）"", ""kana"": ""アルバイト""}, {""word"": ""Energie（德）"", ""kana"": ""エネルギー""}, {""word"": ""allergy（德）"", ""kana"": ""アレルギー""}, {""word"": ""Thema(德)"", ""kana"": ""テーマ""}]",端,舌,全清,登,曾,,開,入,1,ク,"[{""initial"": ""端"", ""initial_category"": ""舌"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""登"", ""rhyme_category"": ""曾"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
心,シン,シン,こころ,シン,こころ,あんしん|かんしん|けっしん|こころ|しょしんしゃ|しんぞう|しんぱい|しんり|ちゅうしん|ねっしん|むかんしん,◆血液を循環させる働きをする臓器で五臓(心シン・肝カン・脾ヒ・肺ハイ・腎ジン)の一つ ◆ものの真(ま)ん中、真ん中(中心)にあるもの、ものの重要な部分、ものの本質◆考えや思い、魂(たましい)、精神(セイシンシ)◆二十八宿東方青龍セイリュウの一つ ◆こころ、部首名 ,心,心,,41,4,0,4,xin,xin1,x,in1,1,-n,0,none,12,"[{""word"": ""安心"", ""kana"": ""あんしん""}, {""word"": ""感心"", ""kana"": ""かんしん""}, {""word"": ""心"", ""kana"": ""こころ""}, {""word"": ""心配"", ""kana"": ""しんぱい""}, {""word"": ""中心"", ""kana"": ""ちゅうしん""}, {""word"": ""熱心"", ""kana"": ""ねっしん""}, {""word"": ""関心"", ""kana"": ""かんしん""}, {""word"": ""決心"", ""kana"": ""けっしん""}, {""word"": ""初心者"", ""kana"": ""しょしんしゃ""}, {""word"": ""心臓"", ""kana"": ""しんぞう""}]",心,齒,全清,侵,深,,,平,0,,"[{""initial"": ""心"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""侵"", ""rhyme_category"": ""深"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
必,ヒツ,ヒツ|ヒチ,かなら・ず,ヒツ,かなら・ず,かならず|かならずしも|ひっし|ひつよう|ひつようせい,◆かなら・ず、確実に～、間違いなく～、きっと～ ,心ノ丿必,心,丿,41,4,1,5,bi,bi4,b,i4,4,none,1,-k,5,"[{""word"": ""必ず"", ""kana"": ""かならず""}, {""word"": ""必要"", ""kana"": ""ひつよう""}, {""word"": ""必ずしも"", ""kana"": ""かならずしも""}, {""word"": ""必死"", ""kana"": ""ひっし""}, {""word"": ""必要性"", ""kana"": ""ひつようせい""}]",,,,,,,,,0,,,0,,,,,0
志,シ,シ,こころざし|こころざ・す,シ,,いし,◆心が指し示す方向、遂(と)げようとする思いや考え◆思いや考えを成し遂げようとする◆記(しる)す、書き留(と)める、またその記録、同繁「誌」◆[日]こころざし、相手(特に死者)に贈る気持,土士心志,心,士,41,4,3,7,zhi,zhi4,zh,i4,4,none,1,-k,1,"[{""word"": ""意志"", ""kana"": ""いし""}]",章,齒,全清,之,止,,,去,0,,"[{""initial"": ""章"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
忘,ボウ,ボウ|モウ,わす・れる,,わす・れる,おきわすれる|わすれもの|わすれる|～わすれる,◆知っていたこと・覚えていたこと・為すべきことを思い出せない、失念する,亠Ｌ𠃊亡心忘,心,亡,41,4,3,7,wang,wang4,w,ang4,4,-ng,0,none,4,"[{""word"": ""忘れる"", ""kana"": ""わすれる""}, {""word"": ""忘れ物"", ""kana"": ""わすれもの""}, {""word"": ""置き忘れる"", ""kana"": ""おきわすれる""}, {""word"": ""～忘れる"", ""kana"": ""～わすれる""}]",明,脣,次濁,陽,宕,,,去,0,,"[{""initial"": ""明"", ""initial_category"": ""脣"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""陽"", ""rhyme_category"": ""宕"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""明"", ""rhyme"": ""陽"", ""tone"": ""去"", ""grade"": null, ""openness"": null}","{""initial"": ""明"", ""rhyme"": ""陽"", ""tone"": ""去"", ""grade"": null, ""openness"": null}",1
忙,ボウ,ボウ|モウ,せわ・しい|いそが・しい,,いそが・しい,いそがしい,◆あれこれとすべきことが多い、すべきことが多くゆとりがない、同「慌」「恾」◆「急忙(キュウボウ、ジィマン)」、慌(あわただ)しいさま、他のことは差し置いて急ぐさま,ハＩ｜丨忄亠Ｌ𠃊亡忙,心,亡,41,3,3,6,mang,mang2,m,ang2,2,-ng,0,none,1,"[{""word"": ""忙しい"", ""kana"": ""いそがしい""}]",明,脣,次濁,唐,宕,,,平,0,,"[{""initial"": ""明"", ""initial_category"": ""脣"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""唐"", ""rhyme_category"": ""宕"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""明"", ""rhyme"": ""唐"", ""tone"": ""平"", ""grade"": null, ""openness"": null}","{""initial"": ""明"", ""rhyme"": ""唐"", ""tone"": ""平"", ""grade"": null, ""openness"": null}",1
応,ヨウ,ヨウ|オウ,こた・える,ヨウ|オウ,,いちおう|おうたい|おうぼ|おうよう,◆相手からの問い掛けや働き掛けに対して自分の意思を態度で示す、言葉で返すのは「答」◆相手の求めを受け入れる◆当然～すべき、当然～であろう,广心応,心,广,41,4,3,7,ying,ying1,y,ing1,1,-ng,0,none,4,"[{""word"": ""一応"", ""kana"": ""いちおう""}, {""word"": ""応対"", ""kana"": ""おうたい""}, {""word"": ""応募"", ""kana"": ""おうぼ""}, {""word"": ""応用"", ""kana"": ""おうよう""}]",影,喉,全清,蒸,曾,,開,平,0,,"[{""initial"": ""影"", ""initial_category"": ""喉"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""蒸"", ""rhyme_category"": ""曾"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""影"", ""initial_category"": ""喉"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""蒸"", ""rhyme_category"": ""曾"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
快,カイ,カイ|ケ,こころよ・い,カイ,,ふゆかい|ゆかい,◆こころよ・い、心がすっきりする、心地がよい、気持ちがよい、「爽快(ソウカイ)」◆すっきりとするさま、さっぱりとしたさま、すっぱりとしたさま◆動きが速い,ハＩ｜丨忄ユ人大夬快,心,夬,41,3,4,7,kuai,kuai4,k,uai4,4,none,0,none,2,"[{""word"": ""不愉快"", ""kana"": ""ふゆかい""}, {""word"": ""愉快"", ""kana"": ""ゆかい""}]",溪,牙,次清,夬,蟹,,合,去,0,,"[{""initial"": ""溪"", ""initial_category"": ""牙"", ""voicing"": ""次清"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""夬"", ""rhyme_category"": ""蟹"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
念,デン,デン|ネン,おも・う,ネン,,きねん|きねんひん|ざんねん,◆常に心に留めて思い考える、心の中に留まり去らない思いや考え◆口をほとんど閉じた状態で低い声を長く伸ばして読む◆二十、「廿」の大写字(「二」は「貳」、「三」は「參」のような大文字のこと) ,人𠆢一亼ラ今心念,心,今,41,4,4,8,nian,nian4,n,ian4,4,-n,0,none,3,"[{""word"": ""記念品"", ""kana"": ""きねんひん""}, {""word"": ""記念"", ""kana"": ""きねん""}, {""word"": ""残念"", ""kana"": ""ざんねん""}]",泥,舌,次濁,添,咸,,,去,0,,"[{""initial"": ""泥"", ""initial_category"": ""舌"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""添"", ""rhyme_category"": ""咸"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""泥"", ""rhyme"": ""添"", ""tone"": ""去"", ""grade"": null, ""openness"": null}","{""initial"": ""泥"", ""rhyme"": ""添"", ""tone"": ""去"", ""grade"": null, ""openness"": null}",1
怒,ド,ド|ヌ,いか・る|おこ・る,ド,おこ・る,おこる|どなる,◆腹を立てる、憤(いきどお)る◆勢いよいさま、奮(ふる)い立つさま,女ヌ又奴心怒,心,奴,41,4,5,9,nu,nu4,n,u4,4,none,1,-k,2,"[{""word"": ""怒る"", ""kana"": ""おこる""}, {""word"": ""怒鳴る"", ""kana"": ""どなる""}]",泥,舌,次濁,模,遇,,,上,0,,"[{""initial"": ""泥"", ""initial_category"": ""舌"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""模"", ""rhyme_category"": ""遇"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""泥"", ""initial_category"": ""舌"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""模"", ""rhyme_category"": ""遇"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",2,gy,"[""呉/漢異"", ""呉/漢異""]","{""initial"": ""泥"", ""rhyme"": ""模"", ""tone"": ""上"", ""grade"": null, ""openness"": null}","{""initial"": ""泥"", ""rhyme"": ""模"", ""tone"": ""上"", ""grade"": null, ""openness"": null}",1
怖,フ,フ|ホ,こわ・い|おそ・れる|お・じける,,こわ・い,こわい|こわがる,◆(身に迫って来るものに対して)恐れる、畏(おそ)れる、おどおどする、びくびくする、身を竦(すく)ませる、同「惶」◆お・じける、恐れで身が竦む,ハＩ｜丨忄ナ𠂇巾布怖,心,布,41,3,5,8,bu,bu4,b,u4,4,none,1,-k,2,"[{""word"": ""怖い"", ""kana"": ""こわい""}, {""word"": ""怖がる"", ""kana"": ""こわがる""}]",滂,脣,次清,模,遇,,,去,0,,"[{""initial"": ""滂"", ""initial_category"": ""脣"", ""voicing"": ""次清"", ""openness"": null, ""grade"": null, ""rhyme"": ""模"", ""rhyme_category"": ""遇"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
思,シ,シ,おも・う|おぼ・しい|おぼ・す,シ,おも・う,おもいきる|おもいだす|おもいで|おもう|おもえる|おもわず|ふしぎ,◆心の中で考える、心に浮かぶ、心に浮かべる、想(おも)う、「思慮(シリョ、あれこれと思いや考えを巡らすこと)」「相思(ソウシ、互いに相手を思うこと、思い合うこと)」◆心に浮かべ慕(した)う、「思慕(シボ)」◆「于思(ウサイ)」、顎鬚(あごひげ)がもじゃもじゃと生えているさま、同「䯱䰄(フシ)」◆[日]おぼ・しい、～と考えられる◆[日]おぼ・す、「思う」の丁寧語¶「田」は「囟(シン、頭蓋)」の訛(なま)りで、「思う、思い」は脳と心の働きによるものと考えられた,田心思,心,田,41,4,5,9,si,si1,s,i1,1,none,1,-k,7,"[{""word"": ""思う"", ""kana"": ""おもう""}, {""word"": ""思い出す"", ""kana"": ""おもいだす""}, {""word"": ""思い切る"", ""kana"": ""おもいきる""}, {""word"": ""思い出"", ""kana"": ""おもいで""}, {""word"": ""思える"", ""kana"": ""おもえる""}, {""word"": ""思わず"", ""kana"": ""おもわず""}, {""word"": ""不思議"", ""kana"": ""ふしぎ""}]",心,齒,全清,之,止,,,平,0,,"[{""initial"": ""心"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""心"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
