kanji,onyomi,onyomi_all,kunyomi_all,onyomi_in_use,kunyomi_in_use,observed_readings,meaning,components,radical,non_radical_part,radical_cd,radical_strokes,non_radical_strokes,total_strokes,pinyin,pinyin_tone,pinyin_initial,pinyin_final,pinyin_tone_num,nasal_coda,is_entering_tone,entering_coda,word_count,sample_words,mc_initial,mc_initial_cat,mc_voicing,mc_rhyme,mc_rhyme_cat,mc_grade,mc_openness,mc_tone,mc_is_entering,mc_entering_coda,mc_readings_json,mc_reading_count,mc_reading_source,mc_reading_types,mc_goon_primary,mc_kanon_primary,mc_divergent
二,ジ,ジ|ニ,ふた|ふた・つ,,ふた|ふた・つ,はたち|はつか|ふたつ|ふたり|ふつか,◆数の名、(数の)一の次の数 ◆(二つに)分ける、分けて別々にする、対(ツイ、二つで一組になるもの)になる◆に、部首名¶別「𠄞」,二,二,,21,2,0,2,er,er4,,er4,4,none,0,none,5,"[{""word"": ""二十歳"", ""kana"": ""はたち""}, {""word"": ""二十日"", ""kana"": ""はつか""}, {""word"": ""二つ"", ""kana"": ""ふたつ""}, {""word"": ""二人"", ""kana"": ""ふたり""}, {""word"": ""二日"", ""kana"": ""ふつか""}]",日,齒,次濁,脂,止,,開,去,0,,"[{""initial"": ""日"", ""initial_category"": ""齒"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""脂"", ""rhyme_category"": ""止"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""日"", ""rhyme"": ""脂"", ""tone"": ""去"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""日"", ""rhyme"": ""脂"", ""tone"": ""去"", ""grade"": null, ""openness"": ""開""}",1
五,ゴ,ゴ,いつ|いつ・つ,ゴ,いつ|いつ・つ,いつか|いつつ|うるさい|しちごさん,◆数の名、五番目の数、真ん中の数 ◆五人を一組とした軍隊の編成単位、同「伍」◆工尺譜(コウセキフ、コウシャクフ、楽譜の表記法の一つ)で「ラ」の音を表す ,ユ𫝀五,二,,21,2,2,4,wu,wu3,w,u3,3,none,0,none,4,"[{""word"": ""五日"", ""kana"": ""いつか""}, {""word"": ""五つ"", ""kana"": ""いつつ""}, {""word"": ""煩い/五月蝿い"", ""kana"": ""うるさい""}, {""word"": ""七五三"", ""kana"": ""しちごさん""}]",疑,牙,次濁,模,遇,,,上,0,,"[{""initial"": ""疑"", ""initial_category"": ""牙"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""模"", ""rhyme_category"": ""遇"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
交,コウ,コウ|キョウ,か・わす|まじ・わる|ま・ざる,コウ,,こうさてん|こうばん,"◆形や状態などが""＋Ｘ""字形(交差する)ような形になるさま、違う方向から進んできたものが一点で出会うさま、交叉(コウサ)するさま、同「䢒」◆互いに行き来し合う、付き合う◆互いに遣(や)り取りする",亠ハメ乂父交,亠,父,22,2,4,6,jiao,jiao1,j,iao1,1,none,0,none,2,"[{""word"": ""交差点"", ""kana"": ""こうさてん""}, {""word"": ""交番"", ""kana"": ""こうばん""}]",見,牙,全清,肴,效,,,平,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""肴"", ""rhyme_category"": ""效"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
亦,エキ,エキ|ヤク,また,,また,また,◆また、～もまた～、ある物事と別の同様な物事を指す語、「【論語注疏:學而】子曰學而時習之不亦說乎(《注》馬曰子者男子之通稱謂孔子也王曰時者學者以時誦習之誦習以時學無廢業所以爲說懌)[†学び、時には同じことを学び直す、(これも)また悦ばしいことではないだろうか、「說懌」は「悦ばしい、善い」の意†]」◆腋(エキ、わき)、腋の下、腕の付け根の窪(くぼ)んだところ、同「腋」,亠ノ丿Ｉ｜丨亣ハ亦,亠,,22,2,4,6,yi,yi4,y,i4,4,none,1,-k,1,"[{""word"": ""（又/復/亦）"", ""kana"": ""また""}]",以,喉,次濁,清,梗,,開,入,1,ク,"[{""initial"": ""以"", ""initial_category"": ""喉"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""清"", ""rhyme_category"": ""梗"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
人,ジン,ジン|ニン,ひと,ジン|ニン,ひと,おとな|がいこくじん|しゅじん|にんき|にんげん|ひと|ひとり|ふたり|～じん|～にん,◆霊長目ヒト科ヒト属の生物、ホモ・サピエンスHomo sapiens(「知恵の人」の意)、同「儿」◆自分以外の者、「人我(ジンガ、他人と自分)」◆人の数(かず)を数(かぞ)える語,人,人,,23,2,0,2,ren,ren2,r,en2,2,-n,0,none,10,"[{""word"": ""大人"", ""kana"": ""おとな""}, {""word"": ""外国人"", ""kana"": ""がいこくじん""}, {""word"": ""主人"", ""kana"": ""しゅじん""}, {""word"": ""～人"", ""kana"": ""～じん""}, {""word"": ""～人"", ""kana"": ""～にん""}, {""word"": ""人気"", ""kana"": ""にんき""}, {""word"": ""人間"", ""kana"": ""にんげん""}, {""word"": ""人"", ""kana"": ""ひと""}, {""word"": ""一人"", ""kana"": ""ひとり""}, {""word"": ""二人"", ""kana"": ""ふたり""}]",日,齒,次濁,眞,臻,,開,平,0,,"[{""initial"": ""日"", ""initial_category"": ""齒"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""眞"", ""rhyme_category"": ""臻"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""日"", ""rhyme"": ""眞"", ""tone"": ""平"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""日"", ""rhyme"": ""眞"", ""tone"": ""平"", ""grade"": null, ""openness"": ""開""}",1
今,キン,キン|コン,いま,コン,いま,いま|いまでは|いままで|きょう|けさ|ことし|こんげつ|こんしゅう|こんばん|ただいま,◆現在、この時(とき)、この時代、現在を挟んで前後に比較的短い時間また月日また時代◆すぐに、間もなく,人𠆢一亼ラ今,人,,23,2,2,4,jin,jin1,j,in1,1,-n,0,none,10,"[{""word"": ""今"", ""kana"": ""いま""}, {""word"": ""今では"", ""kana"": ""いまでは""}, {""word"": ""今まで"", ""kana"": ""いままで""}, {""word"": ""今日"", ""kana"": ""きょう""}, {""word"": ""今朝"", ""kana"": ""けさ""}, {""word"": ""今年"", ""kana"": ""ことし""}, {""word"": ""今月"", ""kana"": ""こんげつ""}, {""word"": ""今週"", ""kana"": ""こんしゅう""}, {""word"": ""今晩"", ""kana"": ""こんばん""}, {""word"": ""ただ今"", ""kana"": ""ただいま""}]",,,,,,,,,0,,,0,,,,,0
介,カイ,カイ|ケ,すけ,カイ,,じこしょうかい,◆画(カク)する、区切る、境(さかい)、境目(さかいめ)、境界(キョウカイ)、同「界」◆～の間(あいだ)、二つのものの間◆両側から挟(はさ)まれる、二つのものの(二人の)間に立つ、仲立(なかだ)ちする、「紹介(ショウカイ、両者の間に立って引き合わせる)」◆人に手を貸し助ける◆殻(から)や甲羅(コウラ)のよう硬いもの、「介胄(カイチュウ、甲冑カッチュウ)」◆硬(かた)いさま、堅(かた)いさま、「耿介(コウカイ、何にも屈せず信念を貫くさま)」◆大きいさま、同「𡗦」◆一つ、一人、人数や個数などの一つ一つを指す語、「一介(イッカイ、一人、一個)」、同「个」◆[日]すけ、官位の名,人𠆢ノ丿Ｉ｜丨介,人,02丌-一,23,2,2,4,jie,jie4,j,ie4,4,none,1,-t,1,"[{""word"": ""自己紹介"", ""kana"": ""じこしょうかい""}]",見,牙,全清,皆,蟹,,開,去,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""皆"", ""rhyme_category"": ""蟹"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
仕,シ,シ|ジ,つか・える,シ,,しごと,◆身分の高い人に付き従う、またその用をする◆官職に就く、またその業務や任務を担い行う◆為(な)す、為(な)すべき事,イ亻土士仕,人,士,23,2,3,5,shi,shi4,sh,i4,4,none,1,-k,1,"[{""word"": ""仕事"", ""kana"": ""しごと""}]",崇,齒,全濁,之,止,,,上,0,,"[{""initial"": ""崇"", ""initial_category"": ""齒"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""崇"", ""rhyme"": ""之"", ""tone"": ""上"", ""grade"": null, ""openness"": null}","{""initial"": ""崇"", ""rhyme"": ""之"", ""tone"": ""上"", ""grade"": null, ""openness"": null}",1
他,タ,タ,ほか,,ほか,ほか,◆別の、それ以外の、よそ(余所、他所)の、other、同「它」◆自分以外の人、あの人,イ亻せ也他,人,也,23,2,3,5,ta,ta1,t,a1,1,none,1,-t,1,"[{""word"": ""他/外"", ""kana"": ""ほか""}]",透,舌,次清,歌,果,一,開,平,0,,"[{""initial"": ""透"", ""initial_category"": ""舌"", ""voicing"": ""次清"", ""openness"": ""開"", ""grade"": ""一"", ""rhyme"": ""歌"", ""rhyme_category"": ""果"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
付,フ,フ,つ・く|つ・ける,,つ・く|つ・ける,つける,◆手ずから授(さず)ける、直接手を取って与える、同「仅」◆渡し与える、渡して任せる、委(ゆだ)ねる◆[日]他のものに加える、また添える、また足す、同「附」,イ亻十、丶寸付,人,寸,23,2,3,5,fu,fu4,f,u4,4,none,1,-k,1,"[{""word"": ""付ける"", ""kana"": ""つける""}]",幫,脣,全清,虞,遇,,,去,0,,"[{""initial"": ""幫"", ""initial_category"": ""脣"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""虞"", ""rhyme_category"": ""遇"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
以,イ,イ,も・って|もち・いる,イ,,いぜん|～いがい,◆用(もち)いる、使用する、～を用いて、～を利用して、「【論語注疏:卷一:學而】…行有餘力則以學文(《疏》…能行已上諸事仍有閒暇餘力則可以學先王之遺文…)」◆～に依(よ)って、～に拠(よ)って◆～に因(よ)って、～が原因(理由)で◆(基準となる時・ところ・出来事など)から～、より～、よりも～、「以上(イジョウ、已上)」「以下(イカ、已下)」「以前(イオウ、已往)」「以後(イゴ、已後)」、同「已」,レ、丶人以,人,,23,2,3,5,yi,yi3,y,i3,3,none,0,none,2,"[{""word"": ""～以外"", ""kana"": ""～いがい""}, {""word"": ""以前"", ""kana"": ""いぜん""}]",以,喉,次濁,之,止,,,上,0,,"[{""initial"": ""以"", ""initial_category"": ""喉"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
仮,カ,カ|ケ,かり,カ,,かたかな|かな|ひらがな,◆他から(他のものを)一時的に借りる、他に一時的に貸す、同「叚」◆実際とは違うが一時的に他のものを用いる、足りないところに他のものを借りて当てる、他のもので間に合わせる◆取り敢えず～する、一時的に～する◆(実際はどうか分からないが)もしも～であるならば、もしも～とするならば、if◆暇(いとま)、(仕事などの合間の)何もすることがない時間、同「暇」,イ亻厂ヌ又反仮,人,反,23,2,4,6,fan,fan3,f,an3,3,-n,0,none,3,"[{""word"": ""片仮名"", ""kana"": ""かたかな""}, {""word"": ""仮名"", ""kana"": ""かな""}, {""word"": ""平仮名"", ""kana"": ""ひらがな""}]",見,牙,全清,麻,假,二,開,上,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": ""二"", ""rhyme"": ""麻"", ""rhyme_category"": ""假"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": ""二"", ""rhyme"": ""麻"", ""rhyme_category"": ""假"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
仲,チュウ,チュウ|ジュウ,なか,,なか,なか,◆間(あいだ)、中(なか)、中間、上位と下位の間、長子と末子の間の子、上下・高低・大小などの間に位置する人、始まりと終わりの中間、同「中」◆人と人の間に立って互いの求めや言い分を取り纏(まと)める、「仲介(チュウカイ)」◆[日]人と人の関係や付き合いの程度、間柄(あいだがら),イ亻口Ｉ｜丨中仲,人,中,23,2,4,6,zhong,zhong4,zh,ong4,4,-ng,0,none,1,"[{""word"": ""仲"", ""kana"": ""なか""}]",澄,舌,全濁,東,通,三,,去,0,,"[{""initial"": ""澄"", ""initial_category"": ""舌"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": ""三"", ""rhyme"": ""東"", ""rhyme_category"": ""通"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""澄"", ""rhyme"": ""東"", ""tone"": ""去"", ""grade"": ""三"", ""openness"": null}","{""initial"": ""澄"", ""rhyme"": ""東"", ""tone"": ""去"", ""grade"": ""三"", ""openness"": null}",1
伎,キ,キ|ギ,,キ,,かぶき,◆巧(たく)みな技(わざ)、技量、同「技」◆巧みな技を持つ人、芸人,イ亻十ヌ又支伎,人,支,23,2,4,6,ji,ji4,j,i4,4,none,1,-k,1,"[{""word"": ""歌舞伎"", ""kana"": ""かぶき""}]",章,齒,全清,支,止,,開,去,0,,"[{""initial"": ""章"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""支"", ""rhyme_category"": ""止"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
休,キュウ,キュウ|ク,やす・む|やす・み|やす・まる|やす・める,キュウ,やす・む|やす・み|やす・まる|やす・める,なつやすみ|はるやすみ|ふゆやすみ|やすみ|やすむ|れんきゅう,◆連続した動きや働きの途中で一旦その動きや働きを止(や)める、再開するために息を整えたり力を蓄(たくわ)えることをいう◆止める、止む、終わる、「【歸去來辭】羨萬物之得時、感吾生之行休」◆(再び活動するための力を蓄えるために)寛(くつろ)ぐ、睡眠をとる◆良いこと、めでたいこと、喜(よろこ)ばしいこと、「良き働きに対して報(むく)われるべきもの」の意¶「人(亻)が木陰(木)にいるさま」の象形で「木陰で休息する」の意,イ亻木休,人,木,23,2,4,6,xiu,xiu1,x,iu1,1,none,0,none,6,"[{""word"": ""夏休み"", ""kana"": ""なつやすみ""}, {""word"": ""春休み"", ""kana"": ""はるやすみ""}, {""word"": ""冬休み"", ""kana"": ""ふゆやすみ""}, {""word"": ""休み"", ""kana"": ""やすみ""}, {""word"": ""休む"", ""kana"": ""やすむ""}, {""word"": ""連休"", ""kana"": ""れんきゅう""}]",曉,喉,全清,尤,流,,,平,0,,"[{""initial"": ""曉"", ""initial_category"": ""喉"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""尤"", ""rhyme_category"": ""流"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
会,カイ,カイ|エ,あ・う,カイ,あ・う,あう|うんどうかい|おんがくかい|かいしゃ|かいしゃいん|かいわ|かんげいかい|しゃかい|とかい|のみかい,◆人が集まる、同じ時間や場所に(同じ目的で)集まる、「会合(カイゴウ)」◆多くの人が(出向いて)集まる、また集まったところ、「集会(シュウカイ)」「都会(トカイ)」◆(出向いて)顔を合わせる、「面会(メンカイ)」◆出合(であ)う、出くわす◆「機会(キカイ)」◇時間や場所を決めて会う、またその場所や時(とき)◇物事が起こったり変化したりする際の要(かなめ)となる時(とき)◇丁度良いタイミングexact timing、チャンスchance◆集めて計算を合わせる、計算が合う、「会計(カイケイ)」,人𠆢一亼二ム厶𠫔云会,人,云,23,2,4,6,hui,hui4,h,ui4,4,none,0,none,10,"[{""word"": ""会う"", ""kana"": ""あう""}, {""word"": ""運動会"", ""kana"": ""うんどうかい""}, {""word"": ""音楽会"", ""kana"": ""おんがくかい""}, {""word"": ""会社"", ""kana"": ""かいしゃ""}, {""word"": ""会社員"", ""kana"": ""かいしゃいん""}, {""word"": ""会話"", ""kana"": ""かいわ""}, {""word"": ""歓迎会"", ""kana"": ""かんげいかい""}, {""word"": ""社会"", ""kana"": ""しゃかい""}, {""word"": ""都会"", ""kana"": ""とかい""}, {""word"": ""飲み会"", ""kana"": ""のみかい""}]",匣,喉,全濁,泰,蟹,,合,去,0,,"[{""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""泰"", ""rhyme_category"": ""蟹"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""泰"", ""rhyme_category"": ""蟹"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""呉/漢異"", ""通用""]","{""initial"": ""匣"", ""rhyme"": ""泰"", ""tone"": ""去"", ""grade"": null, ""openness"": ""合""}","{""initial"": ""匣"", ""rhyme"": ""泰"", ""tone"": ""去"", ""grade"": null, ""openness"": ""合""}",1
